,title,url
213,"  항공사, 이번엔 '케이크 말다툼' 일가족 쫓아내 / YTN",https://www.youtube.com/watch?v=c56lwbxcaQg
214,항공사 여승무원 복장 불편 호소 / YTN,https://www.youtube.com/watch?v=I-gMuYqkn7U
215,Budget Airlines available in the Philippines - 필리핀 저가 항공사,https://www.youtube.com/watch?v=Yt1gzwQ4pxc
216,[아보카도] TOP 10 | 일등석 | 퍼스트 클래스 순위 | 대한항공 vs 아시아나항공 | 항공사 럭셔리 끝판왕!!,https://www.youtube.com/watch?v=hJzJU3if9jo
217,저비용항공사 6개 더? 출혈경쟁에 승객 뒷전 우려 / 연합뉴스TV (YonhapnewsTV),https://www.youtube.com/watch?v=IrkwvCg6zR0
218,[병맛 더빙 오우야] 일본 피치 항공사 병맛 일본광고 더빙!,https://www.youtube.com/watch?v=CU2nYRVBHWc
219,유나이티드 항공사 '사과' 전 세계 논란에 태도 돌변 / SBS / 주영진의 뉴스브리핑,https://www.youtube.com/watch?v=gBOP74o3D2U
220,[7월 3일 | 김앵커 한마디] '괜찮은' 항공사는 없습니까?,https://www.youtube.com/watch?v=alHXoSqGBXI
221,항공사를 상대로 산재 신청한 승무원 (2),https://www.youtube.com/watch?v=RxOwHjQZIUU
222,승무원 머리하는 법 이것만 보세요[항공사 때려친 언니들],https://www.youtube.com/watch?v=Hw6N23o6m2g
223,"[주식투자] 저비용항공사(LCC) 3곳 신규선정! ""시장성장-경쟁심화 어느 쪽일까?""",https://www.youtube.com/watch?v=8_Fjta6ImYM
224,저가항공사 불만 김항섭 박재정,https://www.youtube.com/watch?v=NyFX7hjRJw8
225,저비용항공사 '선착순' 대기표에 승객 분통 / YTN,https://www.youtube.com/watch?v=Dc7FBFJmRrc
226,"[뉴스터치] ""10kg 안 넘는다"" 항공사 직원 폭행 (2019.04.15/뉴스투데이/MBC)",https://www.youtube.com/watch?v=DzqxtOACTA0
227,외국항공사 항공승무원 공채전략 (항공사 공채특집 '합격의 날개')_JOB정보센터,https://www.youtube.com/watch?v=TlMFc_NuznY
228,[7회] 미국 항공사들은 왜 샌드위치 경쟁을 했나?,https://www.youtube.com/watch?v=_XAUyQkC4Mk
229,이제 2차 면접 준비하셔야죠?[항공사 때려친 언니들],https://www.youtube.com/watch?v=zWZKzcLcrxw
230,항공사 승무원이 출퇴근 때 유니폼을 입는이유 BEST5,https://www.youtube.com/watch?v=aTjt8FeWgqw
231,"대한항공, 아시아나항공, 항공사 갑질사태로 길거리로 몰려나온 수많은 좐도들, 68.0069",https://www.youtube.com/watch?v=Pk3ln5n35ew
232,에어로 K 청주공항 거점 항공사 초읽기 MBC충북 NEWS,https://www.youtube.com/watch?v=k1imeejanBg
233,저비용항공사 '10년'...빛과 그림자 / YTN,https://www.youtube.com/watch?v=ObLhSlG1ERM
234,   [Eng Sub] Cabin crew vlog | 외국항공사에서 비행하는 한국인 승무원의 한국 비행 + 기내방송,https://www.youtube.com/watch?v=gg0qJLQW9z4
235,항공덕후 모여라! 간지나는 A380 항공기모형 리뷰! 항공사 마일리지 활용법을 알아보자  설명리뷰 빈사부,https://www.youtube.com/watch?v=COj38d-ix4o
236, 경 축  정부에서 항공사 마일리지를 개선 했다고?  어디가시나영,https://www.youtube.com/watch?v=US7WuRaajh4
237,더 안전하고 더 빠르게 항공사들 차세대 항공기 경쟁,https://www.youtube.com/watch?v=hf5qy1dhlvs
238,항공사에 이 영상 걸리면 X됩니다[항공사 때려친 언니들],https://www.youtube.com/watch?v=EZeeIk__qXE
239,키리타니 미레이 (    )와 귀여운 어린이가 함께 한 항공사 광고(자막포함),https://www.youtube.com/watch?v=Y3EhIabpEP4
240,국내항공사 vs 외항사   승객이 짐을 올려달라고 한다면? 캐빈크루 스토리  ,https://www.youtube.com/watch?v=uer6FSH41qk
241,[직장인 브이로그]항공사 지상직의 하루 - 올데이근무편,https://www.youtube.com/watch?v=0nYPFuDMHZo
242,'연예인 봤으니' 내린다? 항공사들 위약금 올리기로,https://www.youtube.com/watch?v=7WJ1ULqZSnk
243,"사이판공항 ""다음달 25일까지 운항재개 불투명""...항공사 비상 / YTN",https://www.youtube.com/watch?v=nPODzuqjtZY
244,최악의 항공사로 뽑힌 고려항공 '요것'만은 예외,https://www.youtube.com/watch?v=5lAbQqBPaIU
245,"(2010.09.15) 저가항공사, 만족도 높아",https://www.youtube.com/watch?v=ofLPh1oE9tg
246,왜 혼행족을 케어해주는 항공사는 없어요? NEW FACT #07,https://www.youtube.com/watch?v=BRD75Tb5Vhs
247,국내항공사 지원자 분들께 드리고 싶은 당부,https://www.youtube.com/watch?v=iNYwdEw8m2g
248,"승객 난동에 회항 ""항공사에 연료비 배상""",https://www.youtube.com/watch?v=BTQoM7BbQfo
249,저비용항공사 3개 더 생긴다 9개로 증가 / 연합뉴스TV (YonhapnewsTV),https://www.youtube.com/watch?v=6ojut7MZk8U
250,[데일리핫이슈] 보잉737맥스의 국내항공사 도입 예정?? 항공주들 하락세 _김지연 아나운서,https://www.youtube.com/watch?v=gFaiEy-zFwc
251,비키니 항공사가 제작한 2018년 달력은 어떨까? (후방주의),https://www.youtube.com/watch?v=3EOQMQCBVUk
252,김해공항 질주사고...운전자는 항공사 직원 / YTN,https://www.youtube.com/watch?v=55mgTt98aA4
253,"사이판공항 ""다음달 25일까지 운항재개 불투명""...항공사 비상 / YTN",https://www.youtube.com/watch?v=pfYJvO1qYg4
254,남승무원 외항사 국내항공사,https://www.youtube.com/watch?v=Er-QMra9bD0
255,여러분 승무원 되셔야합니다 [항공사 때려친 언니들],https://www.youtube.com/watch?v=S6LZRjd9I0A
256,카타르 항공 승무원의 혜택 ( 장점 : 중동항공사 스튜어디스 ),https://www.youtube.com/watch?v=9FactJORzFY
257,내년부터 항공사 마일리지 '소멸' 막상 쓰기도 어려워 (2018.08.20/뉴스투데이/MBC),https://www.youtube.com/watch?v=gRo95-nFeBg
258,외항사 승무원의 아시아나 메이크업 도전?! [항공사 때려친 언니들],https://www.youtube.com/watch?v=skzyURroS94
259,항공사 예약하기,https://www.youtube.com/watch?v=IIEUtRM_hXA
260,MBC충북 NEWS 170125 청주공항에 저비용 항공사 설립 추진,https://www.youtube.com/watch?v=YWYZeoC2Cnw
261,"저가항공사의 차별화 전략, 이색 '펀 서비스'",https://www.youtube.com/watch?v=f0wE-7OdU-8
262,"1000억원 소멸되는데 ""항공사 마일리지 쓸 곳 없다"" 소비자 분통",https://www.youtube.com/watch?v=eF0q58e2Hfs
263,청소년체험관 항공사 조종실,https://www.youtube.com/watch?v=cG30ooWi9QU
264,[기업] 에어서울 11일 취항 저가 항공사 6개로 증가 / YTN (Yes! Top News),https://www.youtube.com/watch?v=vHfJ7cRljrM
265,"중국항공사 승무원의 평범한 일상 브이로그 | 비행, 마라샹궈 ,딜레이,비행기에서 연예인 만난 이야기.",https://www.youtube.com/watch?v=SdqnZZzGFAw
266,"휴가 망치는 항공사 국적기, 이틀간 5건 출발 지연",https://www.youtube.com/watch?v=6hNgaJS_tQc
267,"제주항공, 진에어, 이스타, 티웨이 항공승무원 공채전략 (항공사 공채특집 '합격의 날개')_JOB정보센터",https://www.youtube.com/watch?v=HNpOP2qnaeA
268,"인도 항공사, ""뚱보 OUT"" 승무원 비행 금지 논란 / YTN",https://www.youtube.com/watch?v=OEd3XN4v588
269,'사고 단골' 저가항공사 긴급 실태점검,https://www.youtube.com/watch?v=xvQbmxcgBdM
270,"유럽 저가항공사, '맨바닥 취침' 사진 연출 승무원 6명 해고 / 연합뉴스 (Yonhapnews)",https://www.youtube.com/watch?v=NJbmHpUJgg8
271,청주공항 거점 저비용항공사 준비...항공면허 취득 숙제 / YTN,https://www.youtube.com/watch?v=1FRkMD_A28I
272,  항공사의 영입 경쟁이 부채질한   조종사 파업 / YTN (Yes! Top News),https://www.youtube.com/watch?v=xN01TDUHqY0
273,항공사 '갑질' 속에 돋보인 열혈 여승무원 / YTN,https://www.youtube.com/watch?v=ktYJRuKd4P4
274,[뉴스후] 난기류 만난 양대 항공사 포스트 박삼구 조양호 시대 어떻게? / 머니투데이방송 (뉴스),https://www.youtube.com/watch?v=tIZxn23zlP8
275,ENG) 중동항공사 메이크업 & 헤어/Flight Attedant make up tutorial:D,https://www.youtube.com/watch?v=4powaVPQjQ0
276,꼭 줄을 세워야만 했나?...저비용항공사의 이상한 대기시스템 / YTN,https://www.youtube.com/watch?v=OFQkbRCjQzc
277,승객 질질 끌어내린 항공사...도 넘은 '오버부킹' / YTN (Yes! Top News),https://www.youtube.com/watch?v=l2X7cXCYfbM
278, 항공사 마일리지 200억  소멸 임박  좌석 5% 의무 배정  / KBS뉴스(News),https://www.youtube.com/watch?v=MqwZ94RFYaE
279,JIBS 820뉴스 또 저가항공사 사고1월9일,https://www.youtube.com/watch?v=BNWxvBY-9vI
280,"[쏘왓] 있어도 못 쓰는 마일리지, 없애면 항공사 자산?",https://www.youtube.com/watch?v=mvLeQ6fvQug
281,항공사 고객 vs 승무원 누구 잘못??,https://www.youtube.com/watch?v=ficLqqAWa5g
282,대형 항공사 항공기 도입 경쟁 저가항공사들도 도전 / 연합뉴스TV (YonhapnewsTV),https://www.youtube.com/watch?v=sQJXyA_drtc
283,우리나라의 모든 항공사에 대해,https://www.youtube.com/watch?v=w2RKz_6pt8g
284,"저가항공사, 승객들에게 부과하는 추가요금에서 얻는 수입이 짭짤해",https://www.youtube.com/watch?v=2PnSVsb-e6U
285,기내항공사랩,https://www.youtube.com/watch?v=NfCzW-Fye9o
286,[뉴스데스크]진에어 취항..저비용 항공사 전성시대,https://www.youtube.com/watch?v=rXttR128F7g
287,[KNN 뉴스] 김해공항 저비용항공사 격전지,https://www.youtube.com/watch?v=ANkkjPEEGdI
288,"  승무원이 매년보는 시험 #리커런트, 중국항공사 특징(!), 시험끝나고 지름신영접(?), 전세계 모든 외노자 화이팅!! ",https://www.youtube.com/watch?v=8YdW8RVJvtc
289,국내항공사) 압박/돌발질문,https://www.youtube.com/watch?v=EQkTcRllP9U
290,"'오버 부킹'   항공사, 승객 강제로 끌어내려 논란 / YTN (Yes! Top News)",https://www.youtube.com/watch?v=uOOGdcx8lDQ
291,2019 상반기 공채 속성 플랜[항공사 때려친 언니들],https://www.youtube.com/watch?v=YfkP2rkd8QU
292,저비용 항공사 잇단 사고...특별 안전 점검 / YTN,https://www.youtube.com/watch?v=PfkCsIAjcoY
293,중동 항공사 단점 카타르항공 스튜어드 스튜어디스 면접 기출 후기 승무원 비밀 씨크릿,https://www.youtube.com/watch?v=iqa2530QXbw
294,외국항공사 승무원 얼마나 영어를 잘해야 항공사에 지원 합격할 수 있을까? How Well Do You Speak English as cabin crew?,https://www.youtube.com/watch?v=j_CvEPDXkwU
295,암환자 쫓아낸 미국 항공사 비난 쇄도,https://www.youtube.com/watch?v=5tWNNvZlI58
296,하늘길을 선점하라! 항공사 '몸집 불리기' 경쟁 / YTN,https://www.youtube.com/watch?v=VQoIoYq35ho
297,[성공취업 X-File 171110] 항공사 취업 가이드   2017 티웨이항공 10대 뉴스/ 최지연 컨설턴트,https://www.youtube.com/watch?v=H7tNtQbnPXk
298,"대한항공, 국적항공사 최초 이란에 직항 띄운다",https://www.youtube.com/watch?v=5DV8B_YND0A
299,*전생을보는무당*항공사승무원 외국으로다녀!,https://www.youtube.com/watch?v=2bwgSbIRnCQ
300,"전세계 '보잉 공포' 확산 보잉 ""항공사 인도 중단"" / 연합뉴스TV (YonhapnewsTV)",https://www.youtube.com/watch?v=WYF1EeHIh_E
301,1인칭시점으로 표현한 항공사 광고 Delta Airlines,https://www.youtube.com/watch?v=y7fGqOv1RQ0
302,간사이공항 국내항공사 출국수속까지 어디로~,https://www.youtube.com/watch?v=dQ4lE3S7WDw
303,해군 조종사들도 비행시간 '슬쩍' 전역 후 대형항공사 취업,https://www.youtube.com/watch?v=jLRtr3QhJeA
304,아시아나 항공 2019 면접 최신 꿀팁 part.2[항공사 때려친 언니들],https://www.youtube.com/watch?v=V755e2Jm-FU
305,양양 청주 인천 거점 '신규 저비용항공사' 기대 우려 공존,https://www.youtube.com/watch?v=vkNlWbxZB84
306,항공사 직원의 티켓 가격은? (직접인증함),https://www.youtube.com/watch?v=Tk4DipK_WdU
307,양대 항공사 위기...닮은꼴 조사 쟁점은? / YTN,https://www.youtube.com/watch?v=MdWszR2ETsU
308,일본 출국 피치항공사,https://www.youtube.com/watch?v=9moeQmZH9fA
309,그짝 동네 에어필립 지방항공사 엄일석 회장 다단계사기꾼,https://www.youtube.com/watch?v=CXdf3YNVy_A
310,항공사의 숨은 서비스 6가지,https://www.youtube.com/watch?v=QxIjhUMkxbI
311,제주항공 채용 자소서 꿀팁! (    항공사 중 왜 제주인가? 제주항공에서 어떤 내용을 풀어내야하나? 롤플레잉 답변 방법은?),https://www.youtube.com/watch?v=-kfl3HxnMiA
312,미국 항공사 비행기 조종사 보잉 767 이륙 장면 조종실 실제 내부 모습 영상,https://www.youtube.com/watch?v=7koMOxtZqoU
313,"오만한 보잉의 위기, 세계 24개 항공사가 사고기종 비행금지 조치!",https://www.youtube.com/watch?v=G2Zg3La3Wkw
314,[단독] 항공사에 3차례 구급차 요청했지만 '응급 아기' 숨져,https://www.youtube.com/watch?v=Xy74o-Y4g4s
315,[늘스타] 세계의 승무원 유니폼을 알아보자!,https://www.youtube.com/watch?v=_GFPTr5N2QQ
316,'갑질'하면 항공사 임원 자격 신규 운수권 박탈 / YTN,https://www.youtube.com/watch?v=NOTdL071vgU
317,세계의 여러 항공사,https://www.youtube.com/watch?v=HgMCtBKEc8g
318,"안전하게 질질 끌려나가는 경험, 이제 유나이티드 항공사와 함께 어떠세요?",https://www.youtube.com/watch?v=PdjfUOERCr0
319,극한직업 항공사 승무원! 여자친구 최고의 직업이라고? 국외항공사 승무원의 모든 것! | 싱글즈 인터뷰,https://www.youtube.com/watch?v=bdWRC9EW-n8
320,"[경제] ""라면 쏟아 화상"" 항공사 승무원에 2억 소송 (SBS8뉴스|2015.07.26)",https://www.youtube.com/watch?v=xdQDRBwlenc
321,[생생] LCC 항공사 생존을 위한 치열한 전쟁이 시작된다-허희영 한국항공대학교 교수 3..../ YTN 라디오,https://www.youtube.com/watch?v=vIAqz_HQiic
322,승무원에게 비키니 입힌 항공사의 2018년 캘린더가 화제다!!,https://www.youtube.com/watch?v=iejrxZv1NT8
323,항공사 3개 신규 승인 저비용항공사 9곳으로 늘어 / KBS뉴스(News),https://www.youtube.com/watch?v=VJV-IGERxRs
324,"미 항공사 ""레깅스 차림 탑승 안돼"" 탑승불허 논란 / 연합뉴스TV (YonhapnewsTV)",https://www.youtube.com/watch?v=YIUfVikbDuc
325, 미국인 조현민 항공사 사실상 지배는  불법   국토부 감사 / KBS뉴스(News),https://www.youtube.com/watch?v=eQ_v-Pu2ru4
326,항공사 기업 분석 - 대한항공 면접대비 - 1강 오리엔테이션 및 회사 개요 (Air24 최지연),https://www.youtube.com/watch?v=N7b5IXUM4GU
327,경악 !! 베트남 항공사 비키니 쇼,https://www.youtube.com/watch?v=XdQUJKKwvnY
328,대한항공 vs 아시아나 항공! 어디가 더 좋을까?_[센서 스튜디오],https://www.youtube.com/watch?v=pc939Y5gFwU
329,스카이트랙스에서 선정한 5성급 항공사 10개,https://www.youtube.com/watch?v=4p-QjdEZAX4
330,"에미레이트 항공사, 초호화 객실 선보여, 운전사 딸린 벤츠까지 제공",https://www.youtube.com/watch?v=Bkg6DLQR2h0
331,  압박에...  주요 항공사 '타이완' 표기 삭제 / YTN,https://www.youtube.com/watch?v=gDcKQ_W_oXg
332,폭력 행사해 승객 끌어내린   항공사 이틀 만에 사과 / SBS,https://www.youtube.com/watch?v=6KQHNb6aYfM
333,유럽항공사 채용 & 항공사별 면접 체크포인트 !,https://www.youtube.com/watch?v=d3oyHwpx38E
334,(2010.12.03) 최고상 휩쓴 한국 항공사,https://www.youtube.com/watch?v=VuyOtXqHF0k
335,"북한 고려항공 승무원이 초미니 스커트를 입은 이유, 꼴찌 항공사 고려항공의 살기위한 몸부림",https://www.youtube.com/watch?v=pSYfIyN6JZA
336,"""직원 자리 필요해"" 승객 폭행하고 끌어낸   항공사 / SBS",https://www.youtube.com/watch?v=__UyvupCEZ8
337,[최초공개] 인천공항에 출근하기 (feat.항공사 직원),https://www.youtube.com/watch?v=J2IAdE1cnKg
338,'사투리에 여성전용 화장실까지'...저비용항공사 이색 마케팅 / YTN,https://www.youtube.com/watch?v=W_87Gyworj0
339,울산큰고래' 게리모드 상황극: 항공사 승무원 상황극,https://www.youtube.com/watch?v=YoFmx0DJF2g
340,[AIR SEOUL 리뷰] 항공사 리뷰를 해보았습니다! 너무 개꿀 항공사 인듯,https://www.youtube.com/watch?v=U8dvO8aFgFA
341,캐세이 퍼시픽 항공 공채 무조건 정독[항공사 때려친 언니들],https://www.youtube.com/watch?v=ykuDbyTCjb8
342,'아는 것이 힘'...저비용 항공사 '더 싸게' 이용하는 팁 / YTN (Yes! Top News),https://www.youtube.com/watch?v=-gPVn57hoiA
343,국내 항공사들 잇단 안전사고에 '경고 카드' 받아,https://www.youtube.com/watch?v=6VGlcau9yPk
344,"  항공사 또 '갑질' 논란 ""강제로 유모차 빼앗아"" / SBS",https://www.youtube.com/watch?v=CrfQCmf5w2s
345,폭행 횡령하면 최대 5년간 항공사 임원 못한다 / YTN,https://www.youtube.com/watch?v=Z--okrORT9Y
346,항공사에서 승객들에게 감추고 있는 사실,https://www.youtube.com/watch?v=3K5eE-5RkWo
347,[뉴스투데이]저비용항공사 무안국제공항 입성,https://www.youtube.com/watch?v=TbRZrPHMLvc
348,대구 저가항공 승객 국적 항공사 앞섰다,https://www.youtube.com/watch?v=DRCkMmSekGo
349,[항공사 때려친 언니들] 초심 영상 우리 이렇게 시작했어요,https://www.youtube.com/watch?v=rS4wTj5VGYM
350,2018 세계 10대 항공사,https://www.youtube.com/watch?v=EkU1CY1RDzw
351,이스타젯 매거진 분석( 항공사 기내 잡지로 기업 분석하자 ),https://www.youtube.com/watch?v=Iiht42GgHvw
352,짐처럼 승객 끌어낸 미 항공사 전세계적 보이콧 확산,https://www.youtube.com/watch?v=sQl7oPi5v7w
353,세계 항공사 브랜드 가치 (2017) 순위 TOP10,https://www.youtube.com/watch?v=2CmhmL_2OUk
354,쌓인 항공사 마일리지 2조 원 3년 뒤면  소멸 ,https://www.youtube.com/watch?v=5X9YQxx_H4s
355,저비용항공사 3곳 신규 선정...LCC 경쟁 과열 / YTN,https://www.youtube.com/watch?v=yM7yRewYN6I
356,[중국항공사승무원AtoZ] 남방/동방항공 채용 언제날까? 합격자 이미지는?,https://www.youtube.com/watch?v=DnW0r6Nom_4
357,미 항공사 또 '갑질' 유아 2명 데리고 탄 부부 내쫓아 / 연합뉴스TV (YonhapnewsTV),https://www.youtube.com/watch?v=R7tF7fe5GS4
358,"유나이티드 항공사, 예측불가한 난기류 만나, 12명의 사람들 병원행",https://www.youtube.com/watch?v=jRAUQA8nVDk
359,라오스항공사 직원하고 대판싸워써여...아직도 열받아,https://www.youtube.com/watch?v=7psNUct6_yo
360,광주 전남 기반 첫 민간 항공사 날개 달았다 / YTN,https://www.youtube.com/watch?v=loN209pt3Qk
361,"소비자원 ""저가항공사 만족도 1위 티웨이""",https://www.youtube.com/watch?v=wiGkiYqxv4E
362,항공사 '갑질' 속에 돋보인 열혈 여승무원 / YTN,https://www.youtube.com/watch?v=B4EP26jgEkw
363,"""너, 너, 너, 못 타"" 한인 일가족이 당한   항공사 갑질 / YTN",https://www.youtube.com/watch?v=KSsTuZvyqJI
364,[성공취업 X-File 170711] 항공사 취업 전략 - 국내 저가 항공사 분석/ 최지연 (취업컨설턴트),https://www.youtube.com/watch?v=aZCaQtZ1HNs
365,멀티온 창업*구매문의 080 6423 6423 항공사 2년과정 코스 영국 대학에서 유학 항공사 입사자격 모든 조근 자격증 취득 (비전채널 멀티온),https://www.youtube.com/watch?v=hIDvFAAibDs
366,호남 기반 항공사  에어필립  공식 취항,https://www.youtube.com/watch?v=Nu4E_G4iVFU
367,"베트남 저가 항공사 비엣젯, 박항서 대표팀 귀국 특별기서  비키니 쇼  [씨브라더]",https://www.youtube.com/watch?v=-hU300gtjxo
368,미국 교환학생 시작 ! 중국에서 24시간 경유하며 항공사 무료 호텔 이용하기   HEELOG 희로그,https://www.youtube.com/watch?v=PhIDf8O_qCI
369,[성공취업 X-File 171027] 항공사 취업 가이드 - 2017 에어부산 10대 뉴스/ 최지연 컨설턴트,https://www.youtube.com/watch?v=oBHUwZ5ZEx4
370,저비용항공사 지원해야하는 까닭 2016 02 22,https://www.youtube.com/watch?v=EYI3UlJ8aXU
371,"항공사 여승무원들 뿔났다! 신원미상의 제인도에서 당당하게 얼굴공개!, 오늘의 영어단어 제인도 배워볼까요?, 68.0070",https://www.youtube.com/watch?v=VCkl_ss-JYk
372,무료 지식 공유 프로젝트 [ 인스타그램으로 분석한 국내 항공사 ],https://www.youtube.com/watch?v=0ehgMWQxYz0
373,"'수하물 파손 모르쇠' 저가항공사, 공정위 나서자 시정",https://www.youtube.com/watch?v=aOllxQC93ao
374,항공사를 개인 택배사처럼 이용 큰 물품은 '허위 신고',https://www.youtube.com/watch?v=0JEqNl2Uukg
375,"  항공사, 이번엔 '케이크 말다툼' 일가족 쫓아내 / YTN",https://www.youtube.com/watch?v=l-CNYSvYHiI
376,"소형항공사 에어필립, 에어포항은 뭘까요? 7분 air talks",https://www.youtube.com/watch?v=ym3eUgLoO-c
377,하루종일 일이 안풀려...! 중국어로 ? | 중국항공사 승무원이 알려주는 중국어 한마디,https://www.youtube.com/watch?v=tvjziIPu6BY
378,진에어 항공사 지원해야하는 까닭 2016 02 25,https://www.youtube.com/watch?v=r-gv1TUOhrE
379,국내 저가항공사 더 늘어날 듯,https://www.youtube.com/watch?v=cWvOt55UCbU
380,신규 LCC 면허심사 시작 4개 항공사 '출사표' / 연합뉴스TV (YonhapnewsTV),https://www.youtube.com/watch?v=0nVyzZ7VwGo
381,미 항공사 또 '갑질' 유아 2명 데리고 탄 부부 내쫓아 / 연합뉴스TV (YonhapnewsTV),https://www.youtube.com/watch?v=_hhgaBsSwJw
382,[고김치] 전교꼴지에서 외국항공사 승무원? 누구나 승무원이 될 수 있다 [중동 외항사 남자승무원],https://www.youtube.com/watch?v=mRHw4sqndrg
383,항공사 '갑질' 속에 돋보인 열혈 여승무원 / YTN,https://www.youtube.com/watch?v=dTCGHr4RQ3I
384,베트남항공사의 따뜻한 인간애,https://www.youtube.com/watch?v=KMO7rx7UhaI
385,보잉737 맥스8 '붕 뜬' 도입 일정 항공사들 '비상',https://www.youtube.com/watch?v=hPlECX3cers
386,외국계 항공사 소비자 피해 급증...일본 피치항공 1위 / YTN,https://www.youtube.com/watch?v=31ZXWj8R--o
387,"대한항공, ATW 리포트에서 전세계 최고 실적 항공사로 선정 / 머니투데이방송 (뉴스)",https://www.youtube.com/watch?v=X6soRA0NMQI
388,전직 외국 항공사 승무원의 영어 혼자 말하기,https://www.youtube.com/watch?v=cZBTX3QkiJw
389,구현화 기자의 장바구니즈 _항공사 마일리지 적립 팁,https://www.youtube.com/watch?v=UiHolsDSOYU
390,"아시아나항공 면접답변 [ 대한항공, 진에어,에어부산] 항공사 임원??",https://www.youtube.com/watch?v=F-ItAah1MNA
391,[프레지] 민영 항공사는 '대한'을 못 쓰게 하자? 해외 사례는?(2014.12.17),https://www.youtube.com/watch?v=MoUgYkBDd6M
392,"[단독] ""영화같은 사기"" 항공사 조종사 행세 남성 또 범행 / YTN",https://www.youtube.com/watch?v=S46xh1cHlC8
393,PlaneSpotting GMP 각항공사 비행기들 4K,https://www.youtube.com/watch?v=rLewNq4TLss
394,landing 인천공항 각항공사 비행기들 다양한 착륙(landing)영상모음,https://www.youtube.com/watch?v=jcYJ2fP9QZc
395,"[진에어_IPO_기업설명회] 아시아 대표 실용 항공사, 진에어",https://www.youtube.com/watch?v=CDyGlcx5Py4
396,"[JOB정보센터 160929] LCC(저가) 항공사 항공승무원 공채전략 / 청주, 강원 지역 채용정보 / 데상트코리아 그룹 공채전략",https://www.youtube.com/watch?v=z0PD9ZN-bNA
397,"부산-싱가포르 직항 노선, 항공사들 선점 경쟁",https://www.youtube.com/watch?v=17QX6OXgv_Y
398,끝없는   항공사 갑질... 2세 아이와 한인가족 당해 / YTN,https://www.youtube.com/watch?v=JJrtUt7GNfc
399,새로운 가상항공사 KFSC 에서 첫 운항 | 김포(RKSS) - 제주(RKPC) | 국민노선 비행 일지 | X plane 11 JarDesign A330,https://www.youtube.com/watch?v=LiKI-S6-oPw
400,1등석 승객도 모르는 항공사의 16가지 비밀,https://www.youtube.com/watch?v=_EL3JRm_gIk
401,[성공취업 X-File 171222] 항공사 취업 가이드 - 승무원이 되는 노하우 5/ 최지연 컨설턴트,https://www.youtube.com/watch?v=k2qvBF_n8Jw
402,미국 항공사가 일본을 떠나 한국으로 온다!,https://www.youtube.com/watch?v=1FNRkW88WMY
403,인천공항 2터미널 내일 개장 항공사 꼭 확인하세요! | KBS뉴스 | KBS NEWS,https://www.youtube.com/watch?v=WN18eh7nOtE
404,[핵꿀팁] 내가 탑승한 항공사 마일리지를 어디에 얼마만큼 적립 가능한지 확인하는 방법,https://www.youtube.com/watch?v=bgoPZNeQsto
405,"난폭한 항공사 승무원, 아이엄마에게서 유모차 빼앗아가, 엄마는 눈물이 그렁그렁",https://www.youtube.com/watch?v=GiSXAccF9Gw
406,"  항공사, 아기 둘 데리고 탄 부부 내쫓아 또 갑질 논란 / SBS",https://www.youtube.com/watch?v=ereQ6zI9naI
407,독일행 탔는데 눈 떠보니 스코틀랜드? 항공사 '황당 실수',https://www.youtube.com/watch?v=22IHr64WFUo
408,세계항공사별 유니폼 오늘 11시 생방송:),https://www.youtube.com/watch?v=SYbhHjIfdnw
409, 사회적 물의  항공사 운수권 제한 독과점 체제 개선 / KBS뉴스(News),https://www.youtube.com/watch?v=YpuoozIIJeQ
410,양대 항공사 수장 동시 '공백'...앞날 '안갯속' / YTN,https://www.youtube.com/watch?v=6RXrZT0vSbE
411,양대 항공사 수장 동시 '공백'...앞날 '안갯속' / YTN,https://www.youtube.com/watch?v=7Z4dxL1iJ5E
412,"[돈모아볼LAB] 적금 하나 들었더니, 항공사 마일리지와 면세점 VIP 혜택이?!",https://www.youtube.com/watch?v=XsoPsEEcfN8
413,"""엑스레이 80번 찍는 수준"" 항공사는 ""관련 없다"" / SBS",https://www.youtube.com/watch?v=b0m0kMXiaX0
414,에어서울 취항 저비용항공사 경쟁 치열 예고,https://www.youtube.com/watch?v=4zMDuaPR_8g
415,[성공취업 X-File 171208] 항공사 취업 가이드 - 승무원이 되는 Know How III/ 최지연 취업컨설턴트,https://www.youtube.com/watch?v=bsTBibN3t4U
416,북한의 항공사 고려 항공을 보자,https://www.youtube.com/watch?v=82I2UrJhuJ8
417,"양양공항 ""소형 항공사로 특화""",https://www.youtube.com/watch?v=6-2ndIc-CSY
418," 스케줄 근무 , 항공사 지상직이 말하는 지상직의 장점, 첫번째!!",https://www.youtube.com/watch?v=5JhqpbLlnZ8
419,"""청주공항 거점항공사 연 515억 원 창출""",https://www.youtube.com/watch?v=8xZXOza1lJI
420,[영상]항공사 직원만 아는 항공권 싸게 사는 비법은,https://www.youtube.com/watch?v=SnFXijFuJ6I
421,{한글자막} 저가 항공사가 돈을 버는법 / 원리!,https://www.youtube.com/watch?v=r-K4syhKKI8
422,여러항공사 수하물 규정,https://www.youtube.com/watch?v=C6YwjkW07QQ
423,내가 항공사 그만두니까 소문이 이렇게??,https://www.youtube.com/watch?v=QQzJfLRwBW0
424,"12월 21일_대한항공, '2018 최고의 항공사 톱 10'에 뽑혀",https://www.youtube.com/watch?v=9-_lQfeT8Iw
